image,word
8.png,यो नेपालको समृद्ध सांस्कृतिक इतिहास र लचिलोपनको महत्त्वपूर्ण प्रतीक बनेको छ
9.png,जसले विश्वभरका आगन्तुकहरूलाई आकर्षित गर्दछ।
10.png,नेपालको अर्घाखाँची जिल्लाको सन्धिखर्क नगरपालिकामा अवस्थित सुपा देउराली मन्दिर करिब ४५०० फिटको उचाइमा रहेको सुपादेवी मन्दिरमा भक्तजनको मनोकामना पूरा गर्ने विश्वास गरिन्छ।
11.png,देवी भगवतीसँगै
12.png,मन्दिरमा गणेश
13.png,महाकाली
14.png,महालक्ष्मी र शिवका मूर्तिहरू पनि छन्।
15.png,भक्तहरूबाट चन्दाले दुई स्थानीय विद्यालय सञ्चालनमा योगदान पुर्‍याउँछ
16.png,जसले समुदायको समर्थनमा मन्दिरको भूमिकालाई झल्काउँछ
17.png,बैसे-चौबिसे युगको स्थानीय पौराणिक कथा अनुसार
18.png,मन्दिरको उत्पत्ति शाही विवाह जुलुसमा भएको दुखद घटनासँग जोडिएको छ।
19.png,अर्घाखाँची फर्किएपछि बेहुलीको जातलाई लिएर विवाद भयो र उनले आत्महत्या गरेकी हुन् ।
20.png,उनको मृत्युपछि एउटा रहस्यमय रोगले गाउँमा असर पारेको थियो जबसम्म झंक्री (शमन)ले मृतक राजकुमारीलाई पूजा गरिनु पर्ने देवी बनेको सल्लाह दिए। 
21.png,त्यसपछि गाउँलेहरूले मन्दिर स्थापना गरे जहाँ उनको रगत देखा परेको थियो
22.png,श्रद्धाको परम्परा सुरु भयो।
23.png,ऐतिहासिक रूपमा
24.png,मन्दिर   १६०० बी.एस. खाँचीका राजा विश्वपाल शाहले आफ्नी छोरी सुवर्णकुमारीको सम्मानमा भगवती देवीको स्थापना गरेका थिए। 
25.png,विसं २०४० देखि दैनिक पूजाआजा गरिँदै आएको छ भने २०४२ सालमा नयाँ प्यागोडा आकारको संरचना निर्माण भएको थियो ।
26.png,पशु बलिहरू विशेष शुभ दिनहरूमा पूजा प्रथाहरूको एक भाग हो
27.png,यस क्षेत्रमा मन्दिरको सांस्कृतिक र धार्मिक महत्त्वलाई हाइलाइट गर्दछ
28.png,भद्रकाली मन्दिर
29.png,जसलाई श्री लुमढी भद्रकाली पनि भनिन्छ
30.png,एक प्रमुख हिन्दू मन्दिर हो जुन काठमाडौं
31.png,नेपालको सहिद गेट नजिक टुँडिखेलको छेउमा अवस्थित छ।
32.png,देवी भद्रकालीलाई समर्पित
33.png,"१८१७ मा निर्मित र मूल रूपमा ""मुदुले थम्पको"" नामको मन्दिर"
34.png, नेपाली धार्मिक र सांस्कृतिक सम्पदामा महत्त्वपूर्ण स्थान राख्छ। 
35.png,पौराणिक कथा अनुसार पुजारीहरूले भद्रकाली देवीको मुर्ति उनको आदेशमा खोलेपछि मन्दिरको निर्माण प्रेरित भएको हो।
36.png,नेपाली सेनाको सुरक्षामा रहेको यस मन्दिरले सिंहदरबार
37.png,प्रधानमन्त्रीको कार्यालय
38.png,यसको ऐतिहासिक र सुरक्षात्मक महत्वको प्रतीक हो।
39.png,भद्रकाली
40.png,"जसको अर्थ ""धन्य र शुभ"" हो"
41.png, उसको शक्तिको प्रतीक
42.png,धेरै हतियार बोक्ने हतियारहरू सहित चित्रण गरिएको भयंकर पक्षलाई मूर्त रूप दिन्छ।
43.png,मन्दिरको स्थानीय नाम
44.png,लुम्दी देवीको मन्दिर एक मिथकबाट उत्पन्न हुन्छ जहाँ एक किसानको रोटी सुनमा परिणत हुन्छ
45.png,जसले देवताको परोपकारी प्रभावलाई झल्काउँछ।
46.png,नवरात्रि जस्ता चाडपर्वहरू
47.png,सेप्टेम्बर-अक्टोबरमा मनाइन्छ 
48.png,मन्दिरको जीवन्त धार्मिक क्यालेन्डरलाई हाइलाइट गर्दछ
49.png, जसले भक्तहरू र आगन्तुकहरूलाई समान रूपमा आकर्षित गर्दछ।
50.png,थप रूपमा भद्रकालीलाई नेपाली सेनाको संरक्षक देवताको रूपमा सम्मान गरिएको छ
51.png,जसले नेपाली समाजमा यसको सांस्कृतिक र सैन्य महत्त्वलाई थप जोड दिन्छ।
52.png,पाटन दरबार स्क्वायर
53.png,नेपालको ललितपुर सहरको मुटुमा अवस्थित 
54.png,काठमाडौं उपत्यकाका तीन दरबार स्क्वायर र युनेस्कोको विश्व सम्पदा क्षेत्र मध्ये एक हो।
55.png,यो ऐतिहासिक वर्गले उत्कृष्ट नेवार वास्तुकला प्रदर्शन गर्दछ जसको भुइँ रातो इट्टामा टाइल गरिएको छ।
56.png,यसमा धेरै मन्दिरहरू र मूर्तिहरू छन्
57.png,मुख्यतया मध्ययुगीन शाही दरबारको पश्चिमी अनुहारको विपरित पङ्क्तिबद्ध छ जहाँ ललितपुरका मल्ल राजाहरू बसोबास गर्थे।
58.png,उल्लेखनीय संरचनाहरूमा स्थानीय ग्रन्थकुट शैलीमा 1667 मा निर्मित कृष्ण मन्दिर
59.png,महाभारत र रामायणका दृश्यहरू चित्रण गर्ने जटिल ढुङ्गाको नक्काशीले सजिएको समावेश छ।
60.png, अर्को प्रख्यात मन्दिर विश्वनाथ मन्दिर हो 
61.png,जुन १६२७ को हो
62.png,भगवान शिवलाई समर्पित र यसको कामुक ढुङ्गाको नक्काशीका लागि प्रख्यात छ।
63.png,१६८०मा निर्माण गरिएको भीमसेन मन्दिर
64.png, महाभारत देखि भीमसेन को सम्मान र व्यापार र व्यापार को लागी नेवाहरु माझ मनाइन्छ। 
65.png,मूल रूपमा  १६४० मा निर्मित र १६६७ मा पुनर्निर्माण गरिएको तलेजु भवानी मन्दिर 
66.png,मल्ल राजाहरूको व्यक्तिगत देवताको रूपमा सम्मानित पाँच तले मन्दिर हो
67.png, जसले पाटनको समृद्ध धार्मिक र वास्तुकला सम्पदा प्रदर्शन गर्दछ।
68.png,नेपालको धरानको विजयपुरमा अवस्थित बुढासुब्बा मन्दिर नेपाली जनताको लागि एक पूजनीय धार्मिक स्थल हो
69.png,जसले यहाँका आगन्तुकहरूलाई मनोकामना प्रदान गर्ने र राम्रो भाग्य ल्याउने विश्वास गरिन्छ। किराँत इतिहासकार इमान सिंह चेम्जोङका अनुसार विजयपुर कुनै समय राजा विजयनारायण राय खेबाङले शासन गरेको लिम्बुवान राज्यको राजधानी थियो ।
70.png,अर्को विश्वासले विजयपुर नामको श्रेय राजा विजयलाई दिन्छ।
71.png,बुढासुब्बा मन्दिर अन्तिम लिम्बु राजा
72.png,लिम्बुवान (पल्लो किराँत)का बुढी कर्ण खेवाङको विश्रामस्थल हो भन्ने इतिहासले बताउँछ।
73.png,१७७३ मा
74.png,उहाँलाई वार्ताको लागि विजयपुर-धरानमा प्रलोभनमा राखियो र नेपालका गोर्खाली राजा पृथ्वीनारायण शाहका दलालहरूद्वारा हत्या गरियो। 
75.png,किंवदंती छ कि राजा बुढी कर्ण खेबाङको आत्मा उनको चिहान वरपरको क्षेत्रमा परोपकारी र सहयोगी रह्यो स्थानीय लिम्बु जनताले उनलाई पुर्खाको राजा (लिम्बु भाषामा ह्याङ) को रूपमा पुजा गर्न अगुवाइ गरे
76.png,राम्रो भाग्य ल्याउने विश्वास गरिन्छ।
77.png,पौराणिक रूपमा
78.png,केही कथाहरूले सुझाव दिन्छ कि भगवान शिव र देवी पार्वती
79.png,थेबा सम्माङ र युमा सम्माङ
80.png, याक्थुङ राजा र रानीको भेषमा 
81.png,शिकार अभियानको क्रममा विजयपुर आइपुगेका थिए।
82.png,तिनीहरूले आफ्नो धनु भुइँमा टाँसिए र हराउनु अघि कलियुगको आगमनको पूर्वानुमान गर्दै ध्यान गरे।
83.png,बाँसका टुक्राहरू तिनीहरूको धनुबाट नोडहरू बिना अंकुरित हुन्छन्।
84.png,परम्परागत रूपमा
85.png,मन्दिरमा आगन्तुकहरूले बाँसको रूखमा नाम लेख्ने गर्थे
86.png,यसले प्रेममा सफलता मिल्छ भन्ने विश्वास राख्दछ। तर बाँसको वृद्धिलाई नोक्सान पु¥याउने चिन्ताका कारण मन्दिर समितिले अब दर्शनार्थीलाई बुढासुब्बाको पूजा गरेर बाँसमा पवित्र धागो बाँध्न प्रोत्साहित गर्छ ।
87.png,ताल बाराही मन्दिर
88.png,जसलाई 'ताल मन्दिर' वा 'बाराही मन्दिर' पनि भनिन्छ
89.png,देवी बाराहीलाई समर्पित एउटा महत्वपूर्ण हिन्दू मन्दिर हो।
90.png,यो फेवा तालको बीचमा एउटा सानो टापुमा अवस्थित पोखरा
91.png,नेपालको सबैभन्दा महत्त्वपूर्ण धार्मिक स्मारकको रूपमा खडा छ।
92.png,डुङ्गाबाट मात्रै पहुँचयोग्य
93.png, मन्दिरलाई महिला दिव्य शक्तिको प्रतिनिधित्व गर्ने अजिमाको अभिव्यक्तिको रूपमा सम्मान गरिन्छ।
94.png,मुख्यतया ढुङ्गाबाट बनेको मन्दिरमा परम्परागत प्यागोडा शैलीको खरानी छाना भएको दुई तले संरचना रहेको छ।
95.png, नेपाली महिना वैशाख (अप्रिल-मे) र कार्तिक (नोभेम्बर-डिसेम्बर) मा मन्दिरमा भक्तजनहरूको भीड लाग्छ।
96.png,मुक्तिनाथ नेपालको मुस्ताङमा रहेको एउटा पुरानो मन्दिर हो
97.png,जसलाई हिन्दू र बौद्ध दुवैले पूज्य छन्।
98.png,हिन्दूहरूले यसलाई विष्णुको वासस्थान र बौद्धहरूले अवलोकितेश्वरको स्थानको रूपमा पूजा गर्छन्। 
99.png,३८०० मिटरमा अवस्थित
100.png,यो विश्वको उच्चतम मन्दिरहरू मध्ये एक हो र हिन्दू धर्मको १०८ दिव्य देशमहरू मध्ये एक
101.png, भारत बाहिर। 
102.png,"मुक्ति क्षेत्र भनेर चिनिने मन्दिर परिसरले ""मुक्तिको स्थान"" लाई जनाउँछ र यो नेपालको चार धामको हिस्सा हो। "
103.png,मुक्तिनाथ यसको धार्मिक सद्भावको लागि ऐतिहासिक रूपमा महत्त्वपूर्ण छ
104.png,जहाँ हिन्दू र बौद्धहरू सँगै पूजा गर्छन्।
105.png,मन्दिरमा विष्णुको सुनको मुर्तिसहितको केन्द्रीय मन्दिर रहेको छ
106.png,जसको वरिपरि १०८ वटा साँढेको अनुहार भएको पानीको टुक्रा मुक्तिको प्रतीक हो।
107.png,यसलाई तिब्बती बौद्ध धर्ममा गुरू रिन्पोछे र अवलोकितेश्वरसँग सम्बन्धित चुमिग ग्यात्सा
108.png,सय पानीहरू को रूपमा पनि सम्मान गरिएको छ।
109.png,मनकामना मन्दिर पार्वतीको अवतार देवी भगवतीलाई समर्पित हिन्दू मन्दिर हो।
110.png,यो गण्डकी प्रदेश
111.png,गोरखा जिल्ला
112.png,मनकामना गाउँमा अवस्थित छ।
113.png,अरमान रायमाझी द्वारा १६७८ मा स्थापना गरिएको
114.png,यो मन्दिर शहिद लखन गाउँपालिकामा त्रिशूली र मर्स्याङ्दी नदीहरू मिल्ने ठाउँलाई हेरेर कफाकडाडा पहाडमा १३०० मिटर (४३०० फिट) उचाइमा अवस्थित छ। 
115.png,काठमाडौंको करिब १०६ किलोमिटर (६६ माइल) पश्चिम र पोखराबाट ९४ किलोमिटर (५८ माइल) पूर्वमा रहेको यस मन्दिरले अन्नपूर्ण द्वितीय
116.png, लमजुङ हिमाल र मनास्लु दायराका केही भागहरू जस्ता हिमालहरूको आश्चर्यजनक दृश्यहरू प्रदान गर्दछ।
117.png,परम्परागत नेपाली शैलीमा निर्मित यस मन्दिरले ठूलो क्षेत्र ओगटेको छ र शताब्दीयौंदेखि पुनर्निर्माण गरिएको छ।
118.png,पौराणिक कथा अनुसार यो गोरखाका राजा राम शाह वा पृथ्वीपति शाहको शासनकालमा स्थापना भएको हो। 
119.png,दशैं र नागपञ्चमी जस्ता चाडहरूमा देवी भगवतीको आशीर्वाद लिन आउने दर्शनार्थीहरूको मनोकामना पूरा गर्न मन्दिर प्रसिद्ध छ।
120.png,मानिसहरूले यहाँ पशु बलि चढाउने गर्थे
121.png,तर हालैका नियमहरूले यो प्रथालाई बन्द गरेको छ।
122.png,सन् १९९८ मा मनकामना केबलकार खुलेपछि मन्दिरको पहुँचमा निकै सुधार भएको छ।
123.png,कुरिन्टारदेखि मनकामनासम्म २.८ किलोमिटर (१.७ माइल) यात्रा गर्ने यो केबुल कारले तीर्थयात्रीहरूलाई दर्शन गर्न सजिलो बनाउँछ। 
124.png,विशेष गरी २०१५ मा भूकम्पको समयमा मन्दिरले महत्वपूर्ण क्षतिको सामना गर्यो
125.png,तर पछि आधुनिक सामग्री र प्रविधिहरूद्वारा पुनर्निर्माण गरिएको छ।
126.png,मनकामना मन्दिर नेपाल र बाहिरका हिन्दूहरूको आस्था र भक्तिलाई मूर्त रूप दिने तीर्थस्थल र सांस्कृतिक महत्वको प्रिय स्थान बनेको छ।
127.png,सिद्धबाबा मन्दिर नेपालको पाल्पा जिल्लाको दोभान-५ स्थित बुटवल सहर नजिकै रहेको शिवलाई समर्पित एउटा हिन्दू मन्दिर हो।
128.png,यो एक लोकप्रिय तीर्थस्थल हो जुन नेपालभरका मानिसहरू विशेष गरी पाल्पा
129.png,रुपन्देही र छिमेकी जिल्लाका हिन्दूहरूले भ्रमण गर्ने गर्दछ। मन्दिरले भक्तहरूको मनोकामना पूरा गर्ने विश्वास गरिन्छ
130.png,र त्यहाँ मन्दिर वरपर परेवाहरूको ठूलो संख्यामा योगदान पुर्‍याउने क्रममा इच्छा पूरा भएपछि परेवा छोड्ने चलन छ। 
131.png,हिन्दू उपासकहरू शनिबार
132.png,सोमबार 
133.png,र भगवान शिवसँग सम्बन्धित विभिन्न धार्मिक चाडपर्वहरूमा
134.png,शिवरात्रि जस्ता मन्दिरहरूमा बारम्बार आउँछन्
135.png,जब ठूलो संख्यामा भक्तहरू पूजा गर्न भेला हुन्छन्।
136.png,यो मन्दिर बुटवल उपमहानगरपालिकाबाट करिब २ किलोमिटर टाढा सिद्धार्थ राजमार्गको तिनाउ नदीको बायाँ किनारमा पोखरातर्फ अवस्थित छ ।
137.png,नजिकै रहेको चिडियाखोला नदीलाई मन्दिर दर्शन गर्न आउने तीर्थयात्रीहरूले पवित्र मानिन्छ।
138.png,पौराणिक कथा अनुसार
139.png,यो मन्दिर विक्रम संवत् पात्रोको शुरुवात गर्ने राजा विक्रमादित्यका जेठा भाइ राजा भर्तृहरिको तपस्याको ठाउँ भएको मानिन्छ। 
140.png,मन्दिरलाई सन् १९९८ मा जिल्ला प्रशासन कार्यालय पाल्पामा औपचारिक रुपमा दर्ता गरिएको थियो ।
141.png,नेपालको मधेश प्रान्तको सप्तरी जिल्लाको भारदहमा अवस्थित कङ्कलिनी मन्दिरको उत्पत्ति पुरानो हो र यो धेरै शताब्दीदेखि महत्त्वपूर्ण धार्मिक स्थल हो।
142.png,इतिहास र हिन्दू किंवदन्ती अनुसार भारदहमा मानव गाउँ स्थापना हुँदा गाउँलेहरूले जग्गा खन्ने क्रममा ढुङ्गाको दुर्गाको मूर्ति फेला पारेका थिए ।
143.png,नीहरुले कंकालिनी मन्दिरमा मूर्ति राखेर पूजा गर्न थाले ।
144.png, देवी कालीको अवतार
145.png,उनको उग्र र सुरक्षात्मक प्रकृतिको लागि पूजा गरिएको देवी कंकालिनीलाई समर्पित यस मन्दिरले स्थानीय समुदायको लागि ठूलो सांस्कृतिक र धार्मिक महत्त्व राख्छ। 
146.png,यो नवरात्रि र दशैं जस्ता प्रमुख चाडपर्वहरूको लागि प्रख्यात छ
147.png,जसले अनुष्ठान
148.png,भेटी र पशु बलिदानमा भाग लिने भक्तहरूको ठूलो भीडलाई आकर्षित गर्दछ। 
150.png,भक्तिपूर्वक देवीलाई पुजा गर्दा भक्तजनको मनोकामना पूरा हुने जनविश्वास छ ।
151.png, संयुक्त राष्ट्र संघसँग सम्बद्ध नभए पनि
152.png,कङ्कलिनी मन्दिरले नेपाल र छिमेकी भारतबाट विशेष गरी चाडपर्वहरूमा धेरै तीर्थयात्रीहरूलाई आकर्षित गर्ने प्रमुख तीर्थस्थलको रूपमा सेवा गर्दछ।
157.png,मन्दिर नवरात्रि र अन्य हिन्दू चाडहरूको उत्सवको लागि प्रख्यात छ
158.png, विभिन्न अनुष्ठान र प्रस्तावहरूमा भाग लिने भक्तहरूको ठूलो भीडलाई आकर्षित गर्दछ।
159.png, उल्लेखनीय रूपमा
160.png,मन्दिरमा चण्डेश्वरी राक्षस चन्दलाई मार्ने भित्तिचित्र र यसको भित्ताहरू मध्ये एकमा भगवान भैरवको चित्र छ
161.png,जुन नेपाल मण्डलाको सबैभन्दा ठूलो भित्तिचित्र हो। 
162.png,मन्दिरको वास्तुकलाले परम्परागत नेपाली शैलीहरू झल्काउँछ
163.png,सुन्दर नक्काशी र विस्तृत शिल्पकलाको विशेषता रहेको छ। 
164.png,संयुक्त राष्ट्र संघसँग सम्बद्ध नभए पनि
165.png,मन्दिरले प्रमुख तीर्थस्थलको रूपमा सेवा गर्दछ 
166.png,जसले नेपाल भित्र र छिमेकी क्षेत्रहरूबाट विशेष गरी चाडपर्वहरूमा धेरै तीर्थयात्रीहरूलाई आकर्षित गर्दछ।
167.png,गढी माई मन्दिर
168.png,यसको उत्पत्ति लगभग २६५ वर्ष पुरानो हो
169.png,नेपालको मधेस प्रान्तको बारा जिल्लाको सिम्रौनगढमा अवस्थित छ।
170.png, मन्दिरको स्थापना भगवान चौधरीले गरेका थिए
171.png,जसमा देवी गढी माईले उनलाई जेलबाट मुक्त गर्न
172.png,दुष्टताबाट जोगाउन र समृद्धि र शक्तिको प्रतिज्ञा गर्ने बदलामा रगत मागेका थिए।
173.png, मन्दिरले महत्त्वपूर्ण सांस्कृतिक र धार्मिक महत्व राख्छ
174.png, गढी माई उत्सवको लागि परिचित छ
175.png, एक प्रमुख हिन्दू घटना जुन हरेक पाँच वर्षमा हुन्छ र विश्वको सबैभन्दा ठूलो पशु बलिहरू मध्ये एक समावेश गर्दछ।
176.png,मन्दिरमा देवी गढी माईको पूजनीय मूर्ति रहेको छ र हजारौं तीर्थयात्री र पर्यटकहरूलाई आकर्षित गर्ने एक पवित्र स्थल मानिन्छ।
177.png,संयुक्त राष्ट्र संघसँग सम्बद्ध नभए पनि
178.png,मन्दिर स्थानीय संस्कृति र परम्पराको एक महत्त्वपूर्ण भाग बनेको छ 
179.png,यस क्षेत्रको गहिरो जरा भएका विश्वास र अभ्यासहरूको प्रतीक हो।
