image,word
a1116.png,अर्याल र स्वर्णिम वाग्ले प्रमुख
a1117.png,सचेतक सन्तोष परियार सहप्रवक्ता मनीष
a1118.png,झालगायत महामन्त्री ढकाललाई कारबाही गर्न
a1119.png,एकमत भएपछि ढकाल कारबाहीमा परेका
a1120.png,हुन् । महामन्त्रीको पदबाट एक
a1121.png,हप्ताका लागि ढकाललाई निलम्बन गरिएको
a1122.png,प्रमुख सचेतक सन्तोष परियारले जानकारी
a1123.png,दिए । त्यसपछि के गर्ने
a1124.png,भन्ने विषयमा अनुशासन आयोगले प्रतिवेदनसहित
a1125.png,दिने सिफारिसका आधारमा थप निर्णय
a1126.png,लिने केन्द्रीय समितिले तय गरेको
a1127.png,छ । ‘एउटा राजनीतिक दलको
a1128.png,केन्द्रीय समितिको बैठकमा महामन्त्री ढकालले
a1129.png,गरेको अनुशासनहीन अराजनीतिक अभद्र अराजक
a1130.png,व्यवहार गरी अनुशासन उल्लंघन गरेकाले
a1131.png,पार्टीको अनुशासन आयोगले १ हप्ताका
a1132.png,लागि निलम्बनको प्रस्ताव सिफारिस गरेको
a1133.png,थियो । आयोगको उक्त सिफारिसलाई
a1134.png,केन्द्रीय समितिले पारित गरेको छ’
a1135.png,प्रमुख सचेतक परियारले भने ‘ढकालले
a1136.png,सम्हाल्दै आएको महामन्त्रीको जिम्मेवारी सहप्रवक्ता
a1137.png,कविन्द्र बुर्लाकोटी र प्रवक्ताको जिम्मेवारी
a1138.png,सहप्रवक्ता मनीष झालाई दिने निर्णय
a1139.png,केन्द्रीय समितिले गरेको छ ।’
a1140.png,यस विषयमा छलफल गर्न रास्वपाको
a1141.png,बैठक बुधबार बिहानैबाट बसेको थियो
a1142.png,। केन्द्रीय समितिको बैठकमा महामन्त्री
a1143.png,ढकालले आफ्नो ‘समीक्षा यात्रा प्रतिवेदन’को
a1144.png,विषयमा हुने छलफललाई सञ्चारमाध्यममार्फत प्रत्यक्ष
a1145.png,प्रसारण गर्नुपर्ने माग गरेका थिए
a1146.png,। ढकालको उक्त मागलाई सभापति
a1147.png,लामिछानेले केन्द्रीय समिति बैठकमा निर्णयार्थ
a1148.png,प्रस्तुत गर्दा अधिकांश केन्द्रीय सदस्य
a1149.png,विपक्षमा देखिए । त्यसपछि ढकालले
a1150.png,मुखमा मास्क लगाई त्यसमाथि कालो
a1151.png,टेपको पट्टी लगाए । आफूलाई
a1152.png,बोल्न नदिइएको भन्दै ढकालले उक्त
a1153.png,शैलीको विरोध गरेका हुन् ।
a1154.png,केन्द्रीय समितिमा ढकालको प्रतिवेदन सह–महामन्त्री
a1155.png,बुर्लाकोटीले वाचन गरेका थिए ।
a1156.png,तर उनले प्रतिवेदनका आधारमा तयार
a1157.png,पारेको ६ पृष्ठको प्रस्ताव भने
a1158.png,राख्न नदिएको ढकालले बताए ।
a1159.png,बैठकमा प्रतिवेदनमाथि सबैजसो सदस्यले धारणा
a1160.png,राखिसकेका थिए । बैठकमा उठेका
a1161.png,प्रश्नको जवाफ केन्द्रीय सदस्यहरूले महामन्त्रीबाट
a1162.png,माग गरेका थिए । आफूबाट
a1163.png,जबर्जस्ती जवाफ माग गरिएको र
a1164.png,त्यसक्रममा दुर्व्यवहार गरिएको ढकालको आरोप
a1165.png,छ । प्रत्यक्ष प्रसारण गरेको
a1166.png,बैठकमा मात्रै बोल्ने कुरा राखिसकेको
a1167.png,अवस्थामा केन्द्रीय सदस्यहरूले जवाफ दिन
a1168.png,दबाब दिएको उनले बताए ।
a1169.png,‘मुखमा टेप टाँसिसकेको राजनीतिक प्राणीले
a1170.png,बोल् भन्दैमा बोल्छ ? अनि
a1171.png,बोल् कि बोल् भनेर सबै
a1172.png,जनाले ह्यारेस गरे’ उनले भने
a1173.png,‘उताबाट सभापतिले पनि घोचेको घोच्यै
a1174.png,गर्ने । ज्यादै ह्यारेसमेन्ट गरेपछि
a1175.png,म बैठक स्थलबाट हिँडेको हुँ
a1176.png,।’ सारा दोष काम गर्ने
a1177.png,मान्छेलाई लगाउने पहिलेदेखिकै रणनीतिअनुसार सभापति
a1178.png,लामिछानेले अहिले त्यही व्यवहार गरिरहेको
a1179.png,ढकालले बताए । पार्टी सभापतिलाई
a1180.png,साथ दिनका लागि नै काम
a1181.png,गर्दा पनि आत्मसात् गर्न नसकेको
a1182.png,तर ‘पार्टी सरकारमा गएपछि इमेज
a1183.png,र क्रेज डाउन भएको’लाई स्वीकार
a1184.png,गरेर अगाडि बढ्नुपर्ने प्रतिवेदनका कुरा
a1185.png,स्वीकार गर्न नसकेको उनले बताए
a1186.png,। ‘रवि लामिछानेको होइन राष्ट्रिय
a1187.png,स्वतन्त्र पार्टी बनाऔं भन्दा निकालिएँ’
a1188.png,उनले भने ‘मन्त्रीहरूले आफ्नो अक्षमताको
a1189.png,भारी महामन्त्रीलाई बोकाउन खोज्नुभएको छ
a1190.png,।’ नेटवर्कमा विभिन्न सहकारीको बचत
a1191.png,अपचलन गरेको आरोप जीबी राई
a1192.png,र लामिछानेमाथि लागेको छ ।
a1193.png,तर लामिछानेले उक्त आरोप अस्वीकार
a1194.png,गर्दै राईलाई नै दोषी देखाउँदै
a1195.png,आएका छन् । पार्टी महामन्त्रीलाई
a1196.png,दोष थुपार्दै गर्दा सभापति लामिछानेको
a1197.png,जिम्मेवारी के हुने भन्ने कुरा
a1198.png,ढकालले उक्त प्रसंगसँगै जोडेर उठाएका
a1199.png,छन् । ‘गोर्खा मिडिया नेटवर्कको
a1200.png,प्रबन्ध निर्देशक र पार्टीको महामन्त्री
a1201.png,भन्ने पद बराबरी र एउटै
a1202.png,मानकको पद हो । जतिबेला
a1203.png,उहाँ त्यसको प्रबन्ध निर्देशक हुनुहुन्थ्यो
a1204.png,त्यतिबेला उहाँको अध्यक्ष जीबी राई
a1205.png,दोषी हुने । आज जहाँ
a1206.png,उहाँ सभापति हुनुहुन्छ र म
a1207.png,महामन्त्री छु सम्पूर्ण कुराको दोषी
a1208.png,महामन्त्री भन्ने कुरा आयो’ लामिछानेको
a1209.png,प्रवृत्तिप्रति असन्तुष्टि जनाउँदै ढकालले भने
a1210.png,‘जब उहाँ पत्रकार हुनुहुन्थ्यो तब
a1211.png,नेता दोषी जब उहाँ नेता
a1212.png,हुनुभयो तब पत्रकार दोषी ।
a1213.png,जब उहाँ प्रतिपक्ष हुनुभयो सत्तापक्ष
a1214.png,दोषी जब उहाँ सत्तापक्ष हुनुभयो
a1215.png,तब प्रतिपक्ष दोषी । यो
a1216.png,प्रकारको व्यवहार चित्तबुझ्दो भएन ।’पार्टीको
a1217.png,प्रतिनिधित्व गर्दै मन्त्री भएकाहरूले जिम्मेवारीपूर्वक
a1218.png,काम गर्न नसकेको र सरकारमा
a1219.png,गएपछि गर्ने भनेर दिएका सार्वजनिक
a1220.png,अभिव्यक्तिअनुसार काम नगरेपछिका कमजोरी लुकाउन
a1221.png,आफूमाथि कारबाही गरिन लागिएको ढकालको
a1222.png,आरोप छ । रास्वपाबाट सरकारमा
a1223.png,सभापति लामिछाने उपप्रधान तथा गृहमन्त्रीको
a1224.png,नेतृत्वमा उपसभापति अर्याल श्रममन्त्री सहमहामन्त्री
a1225.png,सुमना श्रेष्ठ शिक्षामन्त्री र संसदीय
a1226.png,दलको उपनेता विराजभक्त श्रेष्ठ खेलकुदमन्त्री
a1227.png,छन् । रास्वपाका नेताहरूले महामन्त्री
a1228.png,ढकालमाथि समीक्षा यात्राको प्रतिवेदन पार्टीमा
a1229.png,छलफल हुनु पहिल्यै सञ्चारमाध्यममा बाँडेको
a1230.png,कार्यक्षमता व्यवहार पार्टी विधान एवं
a1231.png,पद्धतिअनुसार नचलेको महोत्तरीको जलेश्वरमा बसेको
a1232.png,बैठकमा पनि पद्धति मिचेको र
a1233.png,सचिवालय गठनमा विधि नमानेको आरोप
a1234.png,लगाएका छन् । क्षमताविहीन व्यक्तिलाई
a1235.png,पार्टी सचिवालयमा राखेको तर क्षमता
a1236.png,भएका नेतालाई ठाउँ नदिएको पनि
a1237.png,उनीमाथि आरोप लगाइएको छ ।
a1238.png,इलाम २ को उपनिर्वाचनमा पार्टीका
a1239.png,उम्मेदवार मिलन लिम्बूलाई पराजित गर्न
a1240.png,पनि भूमिका खेलेको उनीमाथि आरोप
a1241.png,छ । आरोप/प्रत्यारोपसँगै ढकाल बैठकबाट
a1242.png,बाहिरिएका थिए ।
a1243.png,म्युनिख — युरो च्याम्पियनसिपको अन्तिम
a1244.png,१६ का खेलहरू सकिएका छन्
a1245.png,। मंगलबारको खेलसँगै नकआउटका पहिलो
a1246.png,चरणका खेल सकिएका हुन्। त्यसमध्ये
a1247.png,केही खेल वास्तवमै रोमाञ्चक रहे
a1248.png,। नेदरल्यान्ड्सले रोमानियामाथि रचेको ३–०
a1249.png,जित र अस्ट्रियामाथि टर्कीको २–१
a1250.png,जित सम्झनलायक भए।अन्तिम १६ मा
a1251.png,यी मात्रै मज्जाका खेल रहेनन्।
a1252.png,इंग्ल्यान्डले स्लोभेनियालाई हराउन अतिरिक्त समयको
a1253.png,खेल चाहिएको थियो। बेल्जियममाथि फ्रान्सको
a1254.png,जितमा निर्णायक कारण बन्यो आत्मघाती
a1255.png,गोल। जर्जियाविरुद्ध स्पेनको विजयी प्रदर्शन
a1256.png,अब्बल रह्यो। पोर्चुगलले स्लोभाकियालाई हराउन
a1257.png,टाइब्रेकर नै कुर्नुपरेको थियो। र
a1258.png,डिफेन्डिङ च्याम्पियन इटालीलाई हराउने काम
a1259.png,गरेको थियो स्विट्जरल्यान्डले। आयोजक जर्मनी
a1260.png,डेनमार्कमा बलियो साबित भयो। क्वाटरफाइनलका
a1261.png,खेल आफैंमा उत्तिकै सनसनीपूर्ण हुने
a1262.png,सम्भावना पर्याप्त छ। किनभने प्रतिद्वन्द्वी
a1263.png,टिम एक आपसविरुद्ध तगडा परेका
a1264.png,छन्। ‘ड्र’ को एक छेउ
a1265.png,जर्मनीले स्पेनको सामना गर्नेछ। फ्रान्स
a1266.png,र पोर्चुगल अर्को खेलमा भिड्नेछन्।
a1267.png,‘ड्र’ को अर्कोतर्फ इंग्ल्यान्ड र
a1268.png,स्विट्जरल्यान्ड तथा नेदरल्यान्ड्स र टर्की
a1269.png,छन्। टिमको नामै हेर्दा खेल
a1270.png,अब्बल दर्जाको हुने अनुमान गर्न
a1271.png,सकिन्छ। सेमिफाइनल र फाइनलमा को–को
a1272.png,भिड्ने छन् त्यसबारे पनि अनुमान
a1273.png,गर्न सकिन्छ। अन्तिम १६ को
a1274.png,समाप्तिमा यो चरणका उत्कृष्ट टिम
a1275.png,उत्कृष्ट गोल र उत्कृष्ट खेलाडी
a1276.png,को रहे त?यसमा कुनै दुविधा
a1277.png,नै छैन कि यसपल्टको युरोमा
a1278.png,कुनै एक टिमले राम्रो खेलिरहेको
a1279.png,छ भने त्यो स्पेन हो।
a1280.png,जर्जियालाई जसरी स्पेनले हरायो त्यसले
a1281.png,स्पष्ट पारेको छ यो टिममा
a1282.png,स्तरको गहिराई कति धेरै छ
a1283.png,भनेर। स्पेनले निकालेका चार गोल
a1284.png,आफैंमा प्रशंसा गर्न योग्य रहे।
a1285.png,यो जितले स्पेनी खेलाडीको आत्मविश्वास
a1286.png,अझ बढेको हुनुपर्छ । यो
a1287.png,खेलको तथ्यांकले स्पेन कति धेरै
a1288.png,राम्रो छ त्यो देखाउँछ। जर्जियामाथि
a1289.png,स्पेनको आधिपत्य ७५ प्रतिशत रह्यो।
a1290.png,स्पेनले ३४ पल्ट त पोस्टमा
a1291.png,आक्रमण नै बुन्यो। खेलेको कुल
a1292.png,पास संख्या थियो ७ सय
a1293.png,९२। एक प्रकारले पूरा खेल
a1294.png,अवधिमा स्पेनलाई रोक्न असम्भव देखिएको
a1295.png,थियो। स्पेनले त्यस खेलमा एउटा
a1296.png,खराब मोडको भने सामना गर्नुपरेको
a1297.png,थियो। त्यो थियो आत्मघाती गोल।
a1298.png,अहिले जसरी स्पेनले खेलिरहेको छ
a1299.png,त्यो अर्थमा यो नै हराउँदा
a1300.png,सबैभन्दा स्वाद आउने टिम हुनेछ।
a1301.png,स्पेन फाइनलसम्मको यात्रामा पूरापूर हकदार
a1302.png,देखिन्छ। टिमको खेलले पनि यत्तिको
a1303.png,प्रमाणित गरेको छ। उत्कृष्ट गोल
a1304.png,: बेलिङ्घम बिटल्सको एउटा प्रसिद्ध
a1305.png,गीत छ। त्यसको शीर्षक रहेको
a1306.png,छ ‘हे जुड’। इंग्लिस टिमका
a1307.png,स्टार जुड बेलिङ्घम साँच्चै राम्रा
a1308.png,छन् खेलमा। अबको पुस्ताका खेलाडी
a1309.png,हुन् उनी। उनले स्लोभेनियाविरुद्ध गरेको
a1310.png,गोल आफैंमा उत्कृष्ट रह्यो। यस
a1311.png,प्रतियोगिताकै अहिलेसम्मको उत्कृष्टभन्दा हुन्छ। अझ
a1312.png,यो गोलको महत्त्व जे जति
a1313.png,छ त्यसले यसको भव्यता बढाउने
a1314.png,गर्छ। भएको के थियोभन्दा इंग्ल्यान्ड
a1315.png,पराजित भई प्रतियोगिताबाट बाहिरिन केही
a1316.png,सेकेन्ड मात्रै बाँकी थियो।इंग्ल्यान्ड टिममात्र
a1317.png,होइन समर्थक जति तनावमा थिए।
a1318.png,इंग्ल्यान्डको हार हेर्न नसकेर केहीले
a1319.png,त रंगशालासमेत छाडिसकेका थिए। ठीक
a1320.png,यही बेला बेलिङ्घमले ओभरहेड किकमा
a1321.png,मीठो न मीठो गोल गरे।
a1322.png,यसले खेल बराबरीमा आयो। पछि
a1323.png,कप्तान ह्यारी केनले विजयी गोल
a1324.png,गरे। सबैलाई थाहा छ यी
a1325.png,बेलिङ्घम प्रतिशाभाली खेलाडी हुन्। तर
a1326.png,यस्तो प्रतिभाको सही सदुयोग गर्नु
a1327.png,सक्नुपर्छ त्यो पनि ठीक समयमा।
a1328.png,उनले यही काम खुबै गरेका
a1329.png,छन्। उत्कृष्ट खेलाडी : कोडी
a1330.png,गाक्पो नेदरल्यान्ड्सले हात पारेको अन्तिम
a1331.png,१६ को प्रभावशाली जितमा जताततै
a1332.png,देखिने एक खेलाडी थिए। ती
a1333.png,हुन् कोडी गाक्पो। उनले सुरुमा
a1334.png,गोल गरे। त्यसपछि अवसर पनि
a1335.png,सिर्जना गरे। एक खेलाडीबाट यो
a1336.png,भन्दा बढी के नै अपेक्षा
a1337.png,गर्ने र? उनले नेदरल्यान्ड्सका लागि
a1338.png,ठूला प्रतियोगिताको नवौं खेल खेलिरहेका
a1339.png,थिए। उनको यी खेलमा गोल
a1340.png,संख्या ६ पुगेको छ। सन्
a1341.png,२०२२ को विश्वकपमा उनले तीन
a1342.png,गोल गरेका थिए। यता जर्मनीमा
a1343.png,उनले तीन गोल गरिसके।लिग चरणमा
a1344.png,नेदरल्यान्ड्सको खेल एक प्रकारले उतारचढावपूर्ण
a1345.png,रह्यो। अझभन्दा राम्रो रहन सकेन।
a1346.png,समूहको तेस्रो स्थानमा रहेर नेदरल्यान्ड्स
a1347.png,नकआउट चरण पुगेको हो। तर
a1348.png,अहिले टिम राम्रो देखिएको छ।
a1349.png,टोलीसामु प्रतियोगितामा पूरापूर मौका तयार
a1350.png,छ। टिमको यो यात्रामा गाक्पोले
a1351.png,मज्जाले योगदान दिएका छन्। उनले
a1352.png,अहिलेसम्म ठूलो अवसरमा आफूलाई धेरै
a1353.png,प्रमाणित गर्न सकेका छैनन्। सायद
a1354.png,अहिले नै अवसर हो। गाक्पोलाई
a1355.png,अहिलेसम्मको खेलमा उत्कृष्ट मान्दा धेरैको
a1356.png,दुईमत हुने छैन।
a1357.png,काठमाडौँ — एपीएफका मिलन राई
a1358.png,कोशी प्रदेशका पूर्ण राई पुलिसका
a1359.png,धनबहादुर तामाङ र वाग्मती प्रदेशका
a1360.png,चन्द्र सुनुवार १६ औं राष्ट्रिय
a1361.png,उसु प्रतियोगिताको ४८ केजी तौल
a1362.png,समूहमा बुधबार सेमिफाइनल पुगेका छन्
a1363.png,।त्रिपुरेश्वरस्थित राखेप कभर्डहलमा भइरहेको प्रतियोगिताको
a1364.png,पुरुष ५२ केजीमा कोशीका जनम
a1365.png,तामाङ वाग्मतीका नीरज लामा आर्मीका
a1366.png,जनक धामी र एपीएफका अशोक
a1367.png,खालिङले सेमिफाइनल तय गरे ।नेपाल
a1368.png,उसु महासंघको आयोजनामा प्रतियोगिताको राखेपका
a1369.png,सदस्य–सचिव टंकलाल घिसिङले उद्घाटन गरे
a1370.png,। तीनदिने प्रतियोगितामा ५ प्रदेश
a1371.png,र ३ विभागीय गरी ८
a1372.png,टोलीका १ सय खेलाडीको सहभागिता
a1373.png,रहेको महासंघका सचिव नवीन बस्नेतले
a1374.png,जनाए ।काठमाडौँ — आरडीएसकी रमिशा
a1375.png,श्रेष्ठ र नेपाल आर्मीकी आरती
a1376.png,बमजन चौथो प्रकाश दाहाल स्मृति
a1377.png,राष्ट्रिय खुला बक्सिङ प्रतियोगितामा बुधबार
a1378.png,फाइनल पुगेका छन् । त्रिपुरेश्वरस्थित
a1379.png,राखेप कभर्डहलमा महिला ४८ केजीमा
a1380.png,रमिशाले नक्सालकी सुष्मा तामाङ र
a1381.png,आरतीले जेनएक्सकी सुस्मिता श्रेष्ठलाई पराजित
a1382.png,गरे । नेपाल बक्सिङ महासंघ
a1383.png,र प्रकाश दाहाल प्रतिष्ठानद्वारा संयुक्त
a1384.png,आयोजित प्रतियोगिताको महिला ५० केजीमा
a1385.png,बक्समान्डुकी पूर्णिमा तामाङले कर्णाली प्रदेशकी
a1386.png,टीका थापालाई हराएर फाइनलमा स्थान
a1387.png,सुरक्षित गरे । पुरुष ६७
a1388.png,केजीमा आर्मीका लालु आलेमगरले कैलालीका
a1389.png,श्रृजन विकलाई हराएर फाइनल तय
a1390.png,गरे । पुरुष ९२ केजीमा
a1391.png,एपीएफका रविन नेपालले केवाईबीसीका ऋषभ
a1392.png,पुरीलाई हराएर फाइनल यात्रा तय
a1393.png,गरे ।काठमाडौँ — हाल देशभर
a1394.png,मनसुनी वायुको प्रभाव रहेको जनाउँदै
a1395.png,जल तथा मौसम विज्ञान विभागले
a1396.png,आज दिउँसो देशभर साधारणदेखि पूर्णतया
a1397.png,बदली रहने बताएको छ ।
a1398.png,विभागका अनुसार आज अपराह्न कोशी
a1399.png,वाग्मती गण्डकी लुम्बिनी र सुदूरपश्चिम
a1400.png,प्रदेशका एक–दुई स्थानमा भारी वर्षाको
a1401.png,सम्भावना रहेको तथा राति देशभर
a1402.png,साधारणतयादेखि पूर्णतया बदली रहने छ
a1403.png,। कोशी र गण्डकी प्रदेशका
a1404.png,एक–दुई स्थानमा भारी वर्षाको सम्भावना
a1405.png,छ ।आगामी २४ घण्टामा कोशी
a1406.png,वाग्मती गण्डकी लुम्बिनी र सुदूरपश्चिम
a1407.png,प्रदेशका एक–दुई स्थानमा भारी वर्षाको
a1408.png,सम्भावना रहेको जनाउँदै विभागले ती
a1409.png,क्षेत्रमा हुनसक्ने गेग्रान बहाव बाढीपहिरोको
a1410.png,जोखिम वा क्षतिबाट बच्न आग्रह
a1411.png,गरेको छ । भारी वर्षाबाट
a1412.png,ती क्षेत्रमा दैनिक जनजीवनलगायत कृषि
a1413.png,स्वास्थ्य पर्यटन पर्वतारोहण सडक तथा
a1414.png,हवाई यातायातमा आंशिक असर पर्ने
a1415.png,सम्भावना रहेकाले सतर्कता अपनाउन पनि
a1416.png,विभागले अनुरोध गरेको छ ।काठमाडौँ
a1417.png,— एउटै व्यक्ति एकै समयमा
a1418.png,दुई वा सोभन्दा बढी सहकारी
a1419.png,संस्थामा सञ्चालक भए एक महिनाभित्र
a1420.png,छोड्नुपर्ने भएको छ। सहकारी विभागले
a1421.png,बुधबार परिपत्र जारी गर्दै उक्त
a1422.png,निर्देशन दिएको हो। एउटै व्यक्ति
a1423.png,एकै समयमा दुई वा सोभन्दा
a1424.png,बढी संस्थामा सञ्चालक बन्न नपाउने
a1425.png,व्यवस्था सहकारी ऐन २०७४ दफा
a1426.png,४१ मा छ। तर कार्यान्वयनमा
a1427.png,आएको थिएन। अब प्रभावकारी रूपमा
a1428.png,कार्यान्वयनका लागि परिपत्र जारी गरिएको
a1429.png,सहकारी विभागका उपरजिस्ट्रार एवं प्रवक्ता
a1430.png,टोलराज उपाध्यायले बताए। ‘यो निर्देशन
a1431.png,जारी भएको ३० दिनभित्र एउटा
a1432.png,संस्थाको मात्र सञ्चालक पद कायम
a1433.png,राखी अन्यको हकमा त्याग गर्नुपर्नेछ।
a1434.png,अन्यथा कानुनबमोजिम कारबाही प्रक्रिया अघि
a1435.png,बढाइनेछ’ परिपत्रमा भनिएको छ। यो
a1436.png,निर्देशन सहकारी संघहरूलाई पनि लागू
a1437.png,हुने विभागले प्रस्ट्याएको छ। विभागले
a1438.png,सहकारी व्यवस्थित बनाउन भन्दै ६
a1439.png,बुँदे निर्देशन जारी गरेको छ।
a1440.png,‘सहकारी क्षेत्रमा पछिल्लो समय देखापरेको
a1441.png,समस्याका कारण सहकारी संघसंस्था तथा
a1442.png,सदस्यहरूको व्यवसायसमेत प्रभावित भएको हुँदा
a1443.png,यस क्षेत्रको पुनरुत्थानका लागि निर्देशन
a1444.png,जारी गरिएको छ’ विभागले भनेको
a1445.png,छ। जसअनुसार आफ्ना सदस्यसँग नियमित
a1446.png,समन्वय र सम्पर्क गर्दै वित्तीय
a1447.png,साक्षरता अभिवृद्धि र सदस्य केन्द्रित
a1448.png,सेवा प्रवाहमार्फत सदस्यहरूको विश्वास आर्जनमा
a1449.png,केन्द्रित हुनुपर्ने ऋण तथा बाँकी
a1450.png,बक्यौता असुलीलाई थप प्रभावकारी बनाई
a1451.png,आफ्ना सदस्यको बचत रकम समयमा
a1452.png,फिर्ता गर्नुपर्ने छ। ‘परिस्थितिजन्य कारणले
a1453.png,समस्यामा परी कर्जालाई नियमित गर्न
a1454.png,नसकेका ऋणीहरूलाई कर्जा चुक्ता गर्न
a1455.png,परेको कठिनाइलाई दृष्टिगत गरी ऋणी
a1456.png,सदस्यहरूलाई परेको प्रभाव मूल्यांकन गरी
a1457.png,सदस्यको माग आवश्यकता र औचित्यतासमेतको
a1458.png,आधारमा गत वर्ष खराब ऋणीको
a1459.png,सूचीमा नपरेका र यसअघि यस्तो
a1460.png,सुविधा नलिएका ऋणीहरूको हकमा मात्र
a1461.png,कर्जामा पाकेको ५० प्रतिशत ब्याज
a1462.png,भुक्तानी गरेमा बाँकी साँवालाई ३
a1463.png,महिनाको अवधिका लागि पुनर्तालिकीकरण गर्न
a1464.png,सकिने’ निर्देशनमा भनिएको छ। कर्जा
a1465.png,पुनर्तालिकीकरण गर्नुपर्ने स्पष्ट आधारहरू प्रत्येक
a1466.png,कर्जा फाइलमा संलग्न हुनुपर्ने पनि
a1467.png,विभागको निर्देशन छ। ‘पुनर्तालिकीकरणपश्चात् कर्जा
a1468.png,नोक्सानी व्यवस्थाबाट राइट ब्याक हुने
a1469.png,अवस्था आएमा राइट ब्याक गरिए
a1470.png,बराबरको रकम सञ्चित मुनाफा खाता
a1471.png,खर्च गरी छुट्टै खातामा लेखांकन
a1472.png,गर्नुपर्ने यसरी लेखांकन गरिएको रकमबाट
a1473.png,लाभांश तथा कर्मचारी बोनस वितरण
a1474.png,गर्न नपाइने साथै पुनर्तालिकीकरण गरेबापत
a1475.png,ऋणी सदस्यबाट कुनै प्रकारको शुल्क/हर्जना
a1476.png,लिन नपाइने’ विभागले जनाएको छ।
a1477.png,यस्तै पुनर्तालिकीकरण गरिएका कर्जाको किस्ता
a1478.png,लगातार ६ महिनासम्म नियमित भएपश्चात्
a1479.png,त्यस्ता कर्जाको कर्जा नोक्सानी व्यवस्थाबाट
a1480.png,राइट ब्याक गरिएको रकम मात्र
a1481.png,छुट्याई सञ्चित मुनाफा खातामा लेखांकन
a1482.png,गर्न सकिने पनि विभागको निर्देशन
a1483.png,छ। विभागका अनुसार आर्थिक वर्ष
a1484.png,२०८०/८१ को ब्याज ०८१ साउन
a1485.png,१५ भित्र भुक्तानी गरेमा यसै
a1486.png,आर्थिक वर्षको आयको रूपमा गणना
a1487.png,गर्न सकिनेछ। निर्देशनविपरीत कार्य गरेको
a1488.png,पाइएमा कानुन बमोजिम कारबाही गरिने
a1489.png,पनि विभागले जनाएको छ।
a1490.png,कम्प्युटर विज्ञानमा कृत्रिम बौद्धिकता (ए.आइ)
a1491.png,कहिलेकाहीं यान्त्रिक बुद्धि भनिन्छ मानव
a1492.png,वा जनावरले प्रदर्शन गर्ने प्राकृतिक
a1493.png,बुद्धि को विपरित यन्त्र र
a1494.png,मेसिनले प्रदर्शन गर्ने बौद्धिकता हो।
a1495.png,अग्रणी एआई पाठ्यपुस्तकहरूले यस क्षेत्रलाई
a1496.png,""" बौद्धिक एजेन्ट "" को"
a1497.png,अध्ययनको रूपमा परिभाषित गर्दछ: कुनै
a1498.png,पनि उपकरण जसले आफ्नो वातावरणलाई
a1499.png,बुझ्दछ र कार्यहरू लिन्छ जुन
a1500.png,यसका लक्ष्यहरू सफलतापूर्वक प्राप्त गर्ने
a1501.png,सम्भावना अधिकतम पार्दछ। बोलचालको रूपमा
a1502.png,"""कृत्रिम बौद्धिकता"" भन्ने शव्द प्रायः"
a1503.png,मेशिनहरू (वा कम्प्युटर) लाई वर्णन
a1504.png,"गर्न प्रयोग गरिन्छ जुन ""संज्ञानात्मक"""
a1505.png,"कार्यहरूको नक्कल गर्दछ जसलाई ""शिक्षा"""
a1506.png,"र ""समस्या समाधान"" जस्ता मानव"
a1507.png,दिमागसँग जोड्दछ । कम्प्युटिङको प्रारम्भिक
a1508.png,दिनहरूमा वैज्ञानिकहरूले बुद्धिमानी मेसिनहरू सिर्जना
a1509.png,गर्ने सपना देखेका थिए जसले
a1510.png,मानिसले जस्तै तर्क गर्न र
a1511.png,सिक्न सक्छ। अध्ययनको यो क्षेत्रलाई
a1512.png,आर्टिफिसियल इन्टेलिजेन्स (एआई) भनिन्छ। प्रारम्भिक
a1513.png,एआई अनुसन्धान विशेष कार्यहरूको लागि
a1514.png,प्रोग्रामिङ कम्प्युटरहरूमा केन्द्रित थियो जस्तै
a1515.png,गणितीय समस्याहरू समाधान गर्ने वा
a1516.png,चेकर्स खेल्ने। यद्यपि यो दृष्टिकोण
a1517.png,तुरुन्तै कठिनाईमा पर्यो किनभने मानव
a1518.png,भाषा र तर्कको जटिलताहरूसँग व्यवहार
a1519.png,गर्न कम्प्युटर प्रोग्राम गर्न गाह्रो
a1520.png,थियो। 1950 को दशकमा एआई
a1521.png,को लागी एक नयाँ दृष्टिकोण
a1522.png,विकसित गरिएको थियो जसलाई प्रतीकात्मक
a1523.png,तर्क भनिन्छ। यो दृष्टिकोणले प्रतीकहरूमा
a1524.png,ज्ञानलाई प्रतिनिधित्व गर्दछ जुन नियमहरूद्वारा
a1525.png,हेरफेर गर्न सकिन्छ। यसले कम्प्युटरहरूलाई
a1526.png,मानिसजस्तै तर्क गर्न अनुमति दियो।
a1527.png,तथापि जटिल समस्याहरूको सामना गर्दा
a1528.png,प्रतीकात्मक तर्क चाँडै कठिनाइहरूमा पर्यो।
a1529.png,यी समस्याहरू समाधान गर्नका लागि
a1530.png,एआई अनुसन्धानकर्ताहरू तथ्याङ्क र गणितबाट
a1531.png,प्रविधिहरूतिर लागे। यी प्रविधिहरू अहिले
a1532.png,मेसिन लर्निङको रूपमा चिनिन्छन्। मेसिन
a1533.png,लर्निङ एल्गोरिदमहरूले कम्प्युटरहरूलाई स्पष्ट रूपमा
a1534.png,प्रोग्राम नगरी डेटाबाट सिक्न अनुमति
a1535.png,दिन्छ। यसले हालैका वर्षहरूमा (ए.आइ)मा
a1536.png,ठूलो प्रगति गरेको छ। मेसिन
